employeeId,name_feedback,total_feedback_count,average_rating,name_engagement,department,total_quizzes_taken,total_score,average_score,total_time_spent,engagement_score
150,Olivia Richards,7,3.6,Olivia Richards,DATA ENGINEERING,2,332,21.95,99,49.855
134,Melissa Nunez,7,4.55,Melissa Nunez,DATA SCIENCE,2,92,14.22,266,46.622
93,Reginald Turner,8,2.25,Reginald Turner,DATA ENGINEERING,8,49,49.43,462,57.143
213,Autumn Nelson,9,4.38,Autumn Nelson,FULL STACK,6,208,48.61,382,68.341
197,Antonio Johnson,6,4.09,Antonio Johnson,DATA ENGINEERING,3,417,0.77,416,59.437
43,Linda Ford,5,3.6,Linda Ford,DATA ENGINEERING,5,289,23.83,45,49.242999999999995
97,Jessica Rice,1,3.93,Jessica Rice,DATA SCIENCE,5,91,95.39,383,48.559
122,Andrew Jensen,4,1.73,Andrew Jensen,FULL STACK,8,62,36.39,220,41.439
140,Bryan Young,9,4.21,Bryan Young,DATA SCIENCE,8,45,56.09,188,62.009
220,Connie Small,8,2.92,Connie Small,DATA SCIENCE,7,274,97.54,386,70.114
134,Melissa Nunez,7,2.88,Melissa Nunez,DATA SCIENCE,7,92,73.1,43,51.37
142,Todd Aguilar,2,1.97,Todd Aguilar,DATA SCIENCE,10,284,3.47,386,51.307
231,Heather Cruz,7,3.63,Heather Cruz,FULL STACK,5,468,5.77,277,63.35699999999999
155,Rose Taylor,4,1.04,Rose Taylor,FULL STACK,6,341,77.58,439,54.337999999999994
18,Jeffrey Blair,7,1.4,Jeffrey Blair,DATA SCIENCE,2,321,96.94,369,53.514
135,Justin Wolfe,5,1.99,Justin Wolfe,FULL STACK,1,336,19.32,344,42.212
141,Daniel Frazier,2,2.26,Daniel Frazier,DATA ENGINEERING,7,193,80.66,332,49.465999999999994
217,Amber Richards,9,1.35,Amber Richards,DATA ENGINEERING,10,95,28.5,187,53.79
66,James Mason,6,1.26,James Mason,DATA SCIENCE,2,60,25.66,359,33.18599999999999
108,Crystal Gordon,4,4.22,Crystal Gordon,DATA ENGINEERING,2,133,97.57,300,49.957
223,Edward Giles,5,4.76,Edward Giles,DATA SCIENCE,3,90,28.92,130,44.132000000000005
31,Nathan Hunt,6,4.08,Nathan Hunt,FULL STACK,4,276,38.79,85,52.939
198,Eric Singh,7,2.81,Eric Singh,DATA ENGINEERING,10,420,90.96,286,76.85600000000001
225,Melissa Galvan,2,2.38,Melissa Galvan,DATA SCIENCE,10,297,41.14,466,58.83399999999999
205,Carla Flores,8,4.03,Carla Flores,FULL STACK,10,95,7.11,311,62.851
22,Robert Scott,10,1.05,Robert Scott,FULL STACK,9,255,30.41,425,63.941
46,Beth Thompson,2,4.91,Beth Thompson,DATA ENGINEERING,3,31,84.29,423,47.769
139,Stacey Rogers,3,4.34,Stacey Rogers,FULL STACK,9,366,32.7,410,67.47
117,Derek Garcia,8,4.91,Derek Garcia,FULL STACK,1,83,40.32,89,46.772000000000006
85,Patricia Nelson,10,4.65,Patricia Nelson,FULL STACK,4,33,26.57,364,57.857
70,Michael Schwartz,7,4.04,Michael Schwartz,FULL STACK,1,462,70.89,453,66.789
174,Jessica Payne,4,4.9,Jessica Payne,FULL STACK,8,475,88.64,244,76.344
168,Karen Barrera,1,4.7,Karen Barrera,DATA ENGINEERING,5,122,47.4,112,42.660000000000004
10,James Whitehead,8,3.98,James Whitehead,DATA SCIENCE,4,60,23.51,245,49.571
66,James Mason,5,1.63,James Mason,DATA SCIENCE,6,27,34.14,252,38.054
15,Elizabeth Ayala,8,1.04,Elizabeth Ayala,DATA SCIENCE,3,343,74.07,410,55.486999999999995
20,Mark Johnson,9,3.74,Mark Johnson,FULL STACK,10,393,26.3,87,73.05
141,Daniel Frazier,10,3.63,Daniel Frazier,DATA ENGINEERING,8,249,95.1,241,74.81
103,Mr. Micheal Johnson,3,3.1,Mr. Micheal Johnson,DATA ENGINEERING,8,494,52.91,297,65.39099999999999
106,Gina Ramos,8,1.47,Gina Ramos,DATA ENGINEERING,7,127,82.32,290,54.99199999999999
78,David Mathews,6,1.72,David Mathews,DATA SCIENCE,4,369,86.18,348,57.218
7,Joshua Cobb,4,1.61,Joshua Cobb,DATA ENGINEERING,9,65,94.1,47,45.39
201,Steven Harris,6,4.83,Steven Harris,FULL STACK,8,196,63.13,303,67.533
204,Lauren Henderson,2,4.59,Lauren Henderson,DATA SCIENCE,7,32,57.3,274,48.849999999999994
60,Bernard Hughes,7,1.53,Bernard Hughes,FULL STACK,6,473,86.27,305,65.767
15,Elizabeth Ayala,1,2.75,Elizabeth Ayala,DATA SCIENCE,9,79,55.35,222,44.13499999999999
22,Robert Scott,10,4.25,Robert Scott,FULL STACK,1,368,15.75,308,61.455
227,Debbie Kramer,5,2.36,Debbie Kramer,DATA ENGINEERING,9,486,19.85,142,61.705
146,Ashley Scott,2,3.41,Ashley Scott,DATA SCIENCE,9,150,87.89,350,57.429
65,Lisa Simpson DDS,5,4.92,Lisa Simpson DDS,DATA SCIENCE,4,176,62.18,112,53.178000000000004
32,Robert Martin,2,4.62,Robert Martin,DATA SCIENCE,10,355,72.0,411,72.10000000000001
207,Thomas Hicks,4,3.44,Thomas Hicks,DATA ENGINEERING,6,286,39.46,170,52.54599999999999
43,Linda Ford,4,1.76,Linda Ford,DATA ENGINEERING,10,233,81.71,309,58.711
191,Mary Ali,3,3.36,Mary Ali,FULL STACK,4,418,62.2,52,51.419999999999995
103,Mr. Micheal Johnson,3,3.28,Mr. Micheal Johnson,DATA ENGINEERING,9,337,33.7,182,57.60999999999999
30,Edward Perry,4,3.32,Edward Perry,DATA SCIENCE,10,478,37.27,400,72.127
25,Caroline Smith,6,1.03,Caroline Smith,DATA ENGINEERING,6,417,92.94,296,60.013999999999996
217,Amber Richards,7,2.77,Amber Richards,DATA ENGINEERING,9,266,23.88,407,64.24799999999999
44,Dawn Martinez,8,2.92,Dawn Martinez,DATA ENGINEERING,2,96,78.07,149,46.306999999999995
167,Heidi Joyce,8,1.16,Heidi Joyce,DATA ENGINEERING,3,264,92.4,182,50.080000000000005
97,Jessica Rice,2,2.71,Jessica Rice,DATA SCIENCE,4,467,73.19,44,49.719
159,Barbara Perez,7,2.29,Barbara Perez,DATA SCIENCE,4,486,14.74,161,55.29399999999999
36,Michelle Fowler,1,4.25,Michelle Fowler,FULL STACK,9,37,7.38,453,48.278
239,Heather Johnson,4,1.59,Heather Johnson,DATA SCIENCE,10,421,82.47,366,66.767
98,Kevin Miller,6,4.63,Kevin Miller,FULL STACK,4,180,78.46,275,59.066
81,Amy Warner,4,1.19,Amy Warner,FULL STACK,4,389,50.9,207,45.55
175,Daniel Clark,1,2.81,Daniel Clark,DATA ENGINEERING,8,464,17.02,180,53.102000000000004
135,Justin Wolfe,8,1.44,Justin Wolfe,FULL STACK,1,485,40.22,59,48.361999999999995
222,Robin Young,4,3.74,Robin Young,DATA SCIENCE,3,287,90.16,244,54.336
187,Jeffery Burch,8,3.39,Jeffery Burch,DATA SCIENCE,6,494,16.45,392,70.805
205,Carla Flores,9,3.83,Carla Flores,FULL STACK,2,277,5.27,53,49.98700000000001
96,Robert Soto,10,1.76,Robert Soto,DATA SCIENCE,2,376,60.52,106,54.251999999999995
67,Brendan Washington,2,4.48,Brendan Washington,FULL STACK,3,228,73.2,461,53.580000000000005
84,Lauren Higgins MD,5,4.09,Lauren Higgins MD,FULL STACK,1,20,28.78,94,33.918
35,Kathleen Richardson,1,4.49,Kathleen Richardson,DATA SCIENCE,2,296,44.28,500,50.227999999999994
87,Melanie Hayes,2,2.99,Melanie Hayes,DATA ENGINEERING,7,333,82.53,198,55.493
164,David Archer,8,3.29,David Archer,DATA SCIENCE,2,348,77.69,412,63.089
40,David Knight,10,3.84,David Knight,DATA SCIENCE,4,437,76.9,460,77.73
234,Adam Cline,10,2.17,Adam Cline,DATA SCIENCE,6,136,10.93,252,52.25299999999999
161,Christine Thompson,4,1.31,Christine Thompson,DATA ENGINEERING,3,417,7.04,384,44.304
140,Bryan Young,7,4.69,Bryan Young,DATA SCIENCE,1,492,51.56,485,69.296
88,Danny Perez,5,1.14,Danny Perez,DATA SCIENCE,10,304,19.77,359,55.876999999999995
214,Roger Calhoun,1,1.54,Roger Calhoun,DATA SCIENCE,5,436,94.43,126,47.563
100,Olivia King,4,4.24,Olivia King,DATA SCIENCE,8,375,76.15,329,70.155
3,Mary Cooper,9,3.75,Mary Cooper,FULL STACK,6,253,16.22,30,57.342000000000006
84,Lauren Higgins MD,6,4.43,Lauren Higgins MD,FULL STACK,2,275,2.17,487,54.677
91,Stephen Johns,10,4.48,Stephen Johns,DATA SCIENCE,2,157,68.37,123,57.49700000000001
38,Kimberly Wilson,9,4.15,Kimberly Wilson,DATA ENGINEERING,8,393,79.26,108,76.406
174,Jessica Payne,10,1.03,Jessica Payne,FULL STACK,9,56,34.59,395,55.71900000000001
155,Rose Taylor,10,1.39,Rose Taylor,FULL STACK,1,306,51.06,163,48.166
44,Dawn Martinez,10,2.59,Dawn Martinez,DATA ENGINEERING,1,76,95.5,31,45.56999999999999
203,Lauren Tanner,6,4.23,Lauren Tanner,DATA ENGINEERING,7,175,30.14,404,61.014
6,David Walker,5,3.88,David Walker,FULL STACK,8,232,8.02,103,53.662
83,Amy Duffy,1,4.5,Amy Duffy,DATA SCIENCE,10,159,11.85,101,49.565000000000005
238,Tamara Lawrence,8,3.76,Tamara Lawrence,FULL STACK,8,384,96.63,104,74.143
227,Debbie Kramer,8,4.2,Debbie Kramer,DATA ENGINEERING,4,325,52.5,259,64.22999999999999
127,Samantha Lopez,9,4.1,Samantha Lopez,FULL STACK,9,30,36.84,151,60.304
54,Kelly Silva,4,2.26,Kelly Silva,DATA ENGINEERING,3,348,23.51,145,42.21099999999999
66,James Mason,8,1.58,James Mason,DATA SCIENCE,8,218,79.43,131,57.603
53,Daniel Levine,8,2.86,Daniel Levine,FULL STACK,9,44,64.13,213,57.873
59,Justin Johnson,3,2.89,Justin Johnson,FULL STACK,6,158,76.02,439,52.262
27,Dr. Rachel Reed MD,10,3.45,Dr. Rachel Reed MD,DATA ENGINEERING,7,313,59.1,77,67.77
143,Debra Jackson,7,3.68,Debra Jackson,DATA SCIENCE,1,16,58.26,410,45.385999999999996
62,Joshua Wang,3,2.77,Joshua Wang,DATA ENGINEERING,5,477,79.73,461,63.352999999999994
1,Stephen Escobar,9,4.44,Stephen Escobar,DATA SCIENCE,7,272,86.08,433,77.908
177,Heather Taylor,6,2.46,Heather Taylor,FULL STACK,10,365,61.81,364,69.901
117,Derek Garcia,5,4.09,Derek Garcia,FULL STACK,9,468,73.23,329,76.98299999999999
103,Mr. Micheal Johnson,3,3.96,Mr. Micheal Johnson,DATA ENGINEERING,3,307,63.34,441,55.274
169,Adrian Brown,3,4.05,Adrian Brown,DATA SCIENCE,4,303,50.61,211,51.601
232,Chase Lynch,5,4.25,Chase Lynch,FULL STACK,6,177,57.02,317,58.122
144,Ronnie Smith,7,4.84,Ronnie Smith,FULL STACK,3,444,81.05,346,72.14500000000001
60,Bernard Hughes,1,1.3,Bernard Hughes,FULL STACK,9,155,57.93,66,38.513
27,Dr. Rachel Reed MD,1,4.74,Dr. Rachel Reed MD,DATA ENGINEERING,5,97,30.79,100,39.919000000000004
23,Brandon Salas,8,2.31,Brandon Salas,FULL STACK,10,214,34.28,214,61.508
33,Robert Lowery,4,1.14,Robert Lowery,DATA SCIENCE,1,314,23.21,191,33.260999999999996
240,Joseph Garrett,3,2.91,Joseph Garrett,DATA SCIENCE,9,467,38.1,195,62.03
60,Bernard Hughes,4,3.59,Bernard Hughes,FULL STACK,2,106,10.85,437,40.425000000000004
87,Melanie Hayes,5,3.71,Melanie Hayes,DATA ENGINEERING,6,74,59.91,284,51.471000000000004
65,Lisa Simpson DDS,5,4.77,Lisa Simpson DDS,DATA SCIENCE,2,441,14.02,492,61.962
30,Edward Perry,6,3.01,Edward Perry,DATA SCIENCE,2,152,32.77,489,47.177
193,Taylor Marsh,2,4.0,Taylor Marsh,FULL STACK,1,97,96.08,141,38.308
156,Ethan Haney,6,3.68,Ethan Haney,DATA SCIENCE,7,126,96.49,204,59.489
140,Bryan Young,10,2.21,Bryan Young,DATA SCIENCE,3,463,22.95,332,62.295
41,Megan Horton,6,4.81,Megan Horton,DATA SCIENCE,10,152,33.92,475,70.21199999999999
33,Robert Lowery,8,3.38,Robert Lowery,DATA SCIENCE,2,131,46.11,420,51.770999999999994
229,Patrick Kelly,5,2.39,Patrick Kelly,FULL STACK,9,261,79.95,453,65.05499999999999
138,Carolyn Branch,10,4.31,Carolyn Branch,FULL STACK,5,72,24.01,219,56.901
59,Justin Johnson,8,2.41,Justin Johnson,FULL STACK,6,250,90.28,336,63.388
156,Ethan Haney,5,2.33,Ethan Haney,DATA SCIENCE,5,385,34.07,456,57.247
140,Bryan Young,1,4.79,Bryan Young,DATA SCIENCE,8,261,42.77,275,57.376999999999995
12,Patricia Brooks,5,1.76,Patricia Brooks,FULL STACK,9,11,76.94,378,50.734
186,Donna Holmes,2,2.13,Donna Holmes,FULL STACK,3,269,88.07,441,46.907000000000004
88,Danny Perez,2,2.94,Danny Perez,DATA SCIENCE,3,344,42.89,171,43.229
215,Matthew Jimenez,4,3.16,Matthew Jimenez,FULL STACK,2,166,50.76,311,42.576
32,Robert Martin,2,3.7,Robert Martin,DATA SCIENCE,3,44,59.47,437,41.24700000000001
11,John Dixon,9,3.75,John Dixon,DATA ENGINEERING,8,46,45.11,284,61.031000000000006
213,Autumn Nelson,4,2.76,Autumn Nelson,FULL STACK,4,74,40.38,290,39.837999999999994
133,Jo Howell,6,3.26,Jo Howell,DATA ENGINEERING,3,148,76.55,441,53.435
143,Debra Jackson,2,1.41,Debra Jackson,DATA SCIENCE,6,157,87.15,84,38.315000000000005
43,Linda Ford,9,3.96,Linda Ford,DATA ENGINEERING,5,33,65.51,298,57.67100000000001
217,Amber Richards,10,2.18,Amber Richards,DATA ENGINEERING,8,219,15.24,133,57.664
81,Amy Warner,5,1.64,Amy Warner,FULL STACK,5,23,47.76,80,33.856
9,Jennifer Ingram,1,4.46,Jennifer Ingram,DATA ENGINEERING,4,92,68.34,461,47.574
166,Frank Butler,4,4.42,Frank Butler,DATA SCIENCE,6,129,89.08,326,58.26800000000001
26,John Reyes,7,3.05,John Reyes,FULL STACK,10,65,0.22,100,50.822
231,Heather Cruz,7,3.83,Heather Cruz,FULL STACK,2,166,60.17,373,53.437000000000005
151,Marissa Morrison,3,3.06,Marissa Morrison,DATA ENGINEERING,3,142,64.07,428,44.887
98,Kevin Miller,6,4.64,Kevin Miller,FULL STACK,5,209,43.83,367,60.643
194,Julie Riley,7,1.86,Julie Riley,DATA ENGINEERING,10,234,4.74,171,54.693999999999996
202,Nicholas Bennett,1,1.82,Nicholas Bennett,FULL STACK,3,420,52.43,273,42.783
157,Richard Vazquez,3,4.56,Richard Vazquez,DATA SCIENCE,1,290,45.95,481,52.05499999999999
5,Kylie Phillips,1,2.02,Kylie Phillips,DATA SCIENCE,1,75,77.37,99,24.797
211,Austin Lawrence,6,3.12,Austin Lawrence,DATA SCIENCE,2,337,40.92,295,51.952
162,Bruce Brewer,4,1.19,Bruce Brewer,DATA ENGINEERING,2,139,45.83,64,28.183
17,Michael Graves,7,1.7,Michael Graves,DATA SCIENCE,9,277,94.51,452,68.371
112,Randall Phelps,2,3.9,Randall Phelps,DATA ENGINEERING,8,192,23.06,299,51.565999999999995
74,Katie Reynolds,1,1.69,Katie Reynolds,FULL STACK,1,499,95.5,31,40.88999999999999
98,Kevin Miller,5,4.66,Kevin Miller,FULL STACK,3,441,56.18,403,65.958
69,Andres Vance,5,3.8,Andres Vance,FULL STACK,6,385,40.28,364,63.908
79,Timothy Williams,10,4.71,Timothy Williams,FULL STACK,4,398,20.41,60,66.001
116,Alex Gillespie,7,4.87,Alex Gillespie,DATA ENGINEERING,9,81,22.02,341,63.742000000000004
99,Christina Hudson,6,4.96,Christina Hudson,DATA SCIENCE,5,460,26.3,32,63.51000000000001
123,Pamela Cardenas,8,4.86,Pamela Cardenas,DATA ENGINEERING,1,248,7.02,125,50.562
49,Jennifer Miller,2,2.91,Jennifer Miller,FULL STACK,7,415,22.77,61,49.736999999999995
223,Edward Giles,6,4.17,Edward Giles,DATA SCIENCE,2,105,12.26,185,41.806000000000004
73,Nancy Vega,10,1.56,Nancy Vega,DATA SCIENCE,5,338,14.27,344,58.06700000000001
106,Gina Ramos,4,4.46,Gina Ramos,DATA ENGINEERING,2,429,53.67,437,61.107000000000006
167,Heidi Joyce,6,2.96,Heidi Joyce,DATA ENGINEERING,8,342,60.34,97,61.494
78,David Mathews,4,4.7,David Mathews,DATA SCIENCE,2,159,95.86,231,51.366
133,Jo Howell,8,2.24,Jo Howell,DATA ENGINEERING,9,3,10.59,219,48.519
195,Michael Carr,9,1.77,Michael Carr,DATA ENGINEERING,1,294,55.29,185,48.069
176,Brett Gentry,8,3.99,Brett Gentry,DATA ENGINEERING,4,215,34.28,170,55.388
65,Lisa Simpson DDS,10,4.5,Lisa Simpson DDS,DATA SCIENCE,3,357,87.33,76,68.533
220,Connie Small,1,4.72,Connie Small,DATA SCIENCE,5,386,58.79,198,56.159
192,Ashley Harris,7,3.86,Ashley Harris,DATA SCIENCE,9,10,81.84,317,62.364000000000004
20,Mark Johnson,4,4.16,Mark Johnson,FULL STACK,4,371,56.77,152,56.197
103,Mr. Micheal Johnson,9,3.1,Mr. Micheal Johnson,DATA ENGINEERING,2,499,36.73,457,67.173
184,Alexa Gardner,5,1.77,Alexa Gardner,DATA ENGINEERING,6,155,33.69,176,42.169
136,Phillip Rivera,2,2.05,Phillip Rivera,DATA SCIENCE,10,43,67.5,406,48.790000000000006
62,Joshua Wang,4,4.38,Joshua Wang,DATA ENGINEERING,7,35,57.52,328,53.232
214,Roger Calhoun,4,2.03,Roger Calhoun,DATA SCIENCE,6,70,63.44,296,43.184
33,Robert Lowery,7,1.03,Robert Lowery,DATA SCIENCE,3,439,67.48,222,52.867999999999995
71,Michael Lee,3,1.27,Michael Lee,FULL STACK,8,240,39.67,338,47.407
203,Lauren Tanner,4,1.7,Lauren Tanner,DATA ENGINEERING,10,429,69.16,466,68.196
192,Ashley Harris,4,1.78,Ashley Harris,DATA SCIENCE,6,329,12.89,96,43.489000000000004
26,John Reyes,5,2.12,John Reyes,FULL STACK,7,119,38.01,206,45.161
1,Stephen Escobar,10,1.3,Stephen Escobar,DATA SCIENCE,2,6,32.77,248,37.677
230,Jennifer Watson,8,1.29,Jennifer Watson,DATA SCIENCE,8,234,65.98,155,56.217999999999996
3,Mary Cooper,9,3.84,Mary Cooper,FULL STACK,8,154,90.81,237,69.341
175,Daniel Clark,4,3.38,Daniel Clark,DATA ENGINEERING,7,59,12.66,202,43.18599999999999
199,Tina Thompson,10,1.68,Tina Thompson,DATA SCIENCE,2,204,41.15,445,51.894999999999996
5,Kylie Phillips,6,2.39,Kylie Phillips,DATA SCIENCE,8,446,64.44,203,65.90400000000001
41,Megan Horton,10,3.48,Megan Horton,DATA SCIENCE,4,221,37.93,283,60.213
213,Autumn Nelson,5,3.19,Autumn Nelson,FULL STACK,5,340,63.64,444,61.604
181,Sandy Clark,6,4.48,Sandy Clark,FULL STACK,3,336,46.64,440,62.824
64,Steven Stewart,6,4.61,Steven Stewart,FULL STACK,4,234,86.99,89,58.278999999999996
177,Heather Taylor,6,1.52,Heather Taylor,FULL STACK,6,11,68.31,150,40.351
111,Denise Wyatt,4,1.91,Denise Wyatt,FULL STACK,1,154,20.58,262,31.098
173,Sharon Melendez,10,3.7,Sharon Melendez,FULL STACK,8,384,53.11,466,80.791
71,Michael Lee,10,1.69,Michael Lee,FULL STACK,2,171,98.42,370,54.842
168,Karen Barrera,4,2.47,Karen Barrera,DATA ENGINEERING,10,455,27.13,398,66.753
167,Heidi Joyce,1,3.9,Heidi Joyce,DATA ENGINEERING,8,151,29.15,428,51.115
213,Autumn Nelson,7,4.32,Autumn Nelson,FULL STACK,9,174,4.58,76,58.218
206,Riley Williams,8,1.22,Riley Williams,DATA SCIENCE,1,180,66.38,460,45.918
16,Allison Carter,10,1.89,Allison Carter,FULL STACK,9,430,92.25,192,75.825
149,Jon Orr,6,4.38,Jon Orr,DATA ENGINEERING,8,97,47.95,272,59.635
234,Adam Cline,9,2.34,Adam Cline,DATA SCIENCE,5,208,65.12,403,60.252
59,Justin Johnson,6,3.14,Justin Johnson,FULL STACK,4,29,39.19,309,43.818999999999996
78,David Mathews,5,4.5,David Mathews,DATA SCIENCE,7,163,89.54,63,58.734
140,Bryan Young,6,1.83,Bryan Young,DATA SCIENCE,2,42,7.65,245,30.665
182,Joseph Gomez MD,8,3.92,Joseph Gomez MD,FULL STACK,10,151,31.13,139,63.613
177,Heather Taylor,6,2.52,Heather Taylor,FULL STACK,6,207,77.1,281,55.69
171,Leslie Porter,1,4.73,Leslie Porter,DATA ENGINEERING,4,325,53.51,89,49.051
67,Brendan Washington,2,3.51,Brendan Washington,FULL STACK,7,222,17.05,181,46.245
37,Jessica Christian DDS,1,4.15,Jessica Christian DDS,DATA SCIENCE,4,154,37.46,195,40.406000000000006
222,Robin Young,5,1.7,Robin Young,DATA SCIENCE,9,71,72.41,141,47.701
14,Debbie Hickman,8,1.06,Debbie Hickman,DATA SCIENCE,10,393,16.24,245,62.484
187,Jeffery Burch,5,2.48,Jeffery Burch,DATA SCIENCE,1,469,30.59,173,47.199
82,Lisa Forbes,7,3.38,Lisa Forbes,FULL STACK,8,215,93.89,216,65.82900000000001
26,John Reyes,6,2.11,John Reyes,FULL STACK,2,391,24.24,371,49.924
182,Joseph Gomez MD,9,2.08,Joseph Gomez MD,FULL STACK,3,80,94.67,362,52.227000000000004
4,Holly Carter,6,4.02,Holly Carter,FULL STACK,5,142,52.94,314,55.333999999999996
217,Amber Richards,5,1.69,Amber Richards,DATA ENGINEERING,9,50,24.62,206,43.342
44,Dawn Martinez,6,1.98,Dawn Martinez,DATA ENGINEERING,9,292,69.52,159,59.732
115,Jonathan Powell,3,3.0,Jonathan Powell,DATA ENGINEERING,2,420,49.12,166,47.032
74,Katie Reynolds,5,1.85,Katie Reynolds,FULL STACK,3,69,98.11,77,37.511
95,Kimberly Mccarty,3,2.18,Kimberly Mccarty,DATA SCIENCE,3,284,30.77,326,41.677
19,Mark Adams,5,4.77,Mark Adams,DATA ENGINEERING,4,426,99.83,407,72.243
122,Andrew Jensen,6,2.55,Andrew Jensen,FULL STACK,8,209,64.56,188,56.776
137,Natalie Lewis,2,4.53,Natalie Lewis,DATA SCIENCE,5,203,86.19,187,52.59900000000001
35,Kathleen Richardson,1,4.6,Kathleen Richardson,DATA SCIENCE,9,82,35.08,121,47.608000000000004
175,Daniel Clark,8,3.94,Daniel Clark,DATA ENGINEERING,9,152,15.56,269,62.776
70,Michael Schwartz,5,3.66,Michael Schwartz,FULL STACK,3,151,90.63,69,47.123000000000005
49,Jennifer Miller,10,4.17,Jennifer Miller,FULL STACK,1,36,94.99,481,59.239
216,Mrs. Brittany Wilson,10,2.01,Mrs. Brittany Wilson,DATA ENGINEERING,5,44,90.75,346,55.795
24,Brooke Evans,4,2.02,Brooke Evans,DATA SCIENCE,1,492,47.3,252,47.529999999999994
42,Luis Miles,5,2.18,Luis Miles,DATA ENGINEERING,6,207,19.3,210,45.13
67,Brendan Washington,5,2.74,Brendan Washington,FULL STACK,6,276,32.85,171,50.705
31,Nathan Hunt,3,1.96,Nathan Hunt,FULL STACK,6,198,52.41,465,48.301
71,Michael Lee,7,1.97,Michael Lee,FULL STACK,2,227,89.24,47,44.824
234,Adam Cline,1,2.74,Adam Cline,DATA SCIENCE,8,351,77.75,325,57.275
119,Elizabeth Williams,7,1.43,Elizabeth Williams,DATA ENGINEERING,4,248,44.04,241,46.864
96,Robert Soto,8,1.3,Robert Soto,DATA SCIENCE,6,401,87.0,183,61.599999999999994
234,Adam Cline,7,4.0,Adam Cline,DATA SCIENCE,10,150,59.95,476,71.515
136,Phillip Rivera,4,4.77,Phillip Rivera,DATA SCIENCE,3,120,57.31,158,46.771
75,John Fletcher,4,3.43,John Fletcher,DATA SCIENCE,7,175,6.92,392,51.251999999999995
65,Lisa Simpson DDS,10,3.71,Lisa Simpson DDS,DATA SCIENCE,2,98,26.41,360,52.601
111,Denise Wyatt,10,1.87,Denise Wyatt,FULL STACK,10,272,3.54,116,61.034000000000006
157,Richard Vazquez,5,2.94,Richard Vazquez,DATA SCIENCE,1,159,17.61,473,41.340999999999994
108,Crystal Gordon,6,1.16,Crystal Gordon,DATA ENGINEERING,3,206,19.35,312,39.05500000000001
76,Jennifer Morales,9,4.55,Jennifer Morales,FULL STACK,4,36,83.68,316,60.328
87,Melanie Hayes,6,3.6,Melanie Hayes,DATA ENGINEERING,6,353,57.15,404,66.315
116,Alex Gillespie,10,2.86,Alex Gillespie,DATA ENGINEERING,4,314,20.09,123,56.469
200,Eugene Benson,10,1.06,Eugene Benson,DATA ENGINEERING,3,269,96.4,365,57.94
123,Pamela Cardenas,10,3.85,Pamela Cardenas,DATA ENGINEERING,7,450,88.95,205,80.395
145,Amy Reid,1,4.66,Amy Reid,DATA SCIENCE,8,365,74.39,487,68.419
35,Kathleen Richardson,10,4.65,Kathleen Richardson,DATA SCIENCE,10,114,36.98,242,71.69800000000001
179,Mr. Jeffery Hill DDS,2,1.38,Mr. Jeffery Hill DDS,DATA ENGINEERING,6,453,94.4,237,53.82
116,Alex Gillespie,9,2.01,Alex Gillespie,DATA ENGINEERING,5,259,54.81,286,57.601
232,Chase Lynch,6,1.44,Chase Lynch,FULL STACK,1,14,58.13,121,28.552999999999997
206,Riley Williams,8,3.45,Riley Williams,DATA SCIENCE,1,257,43.89,467,55.809
238,Tamara Lawrence,4,1.38,Tamara Lawrence,FULL STACK,4,301,38.43,76,38.92300000000001
48,Sara Jenkins,3,1.9,Sara Jenkins,DATA ENGINEERING,7,344,86.23,231,54.603
58,Sierra Morrison,3,4.87,Sierra Morrison,DATA SCIENCE,1,432,43.81,44,50.02100000000001
219,Monica Roach,6,3.31,Monica Roach,DATA ENGINEERING,7,433,69.05,315,69.765
144,Ronnie Smith,8,4.11,Ronnie Smith,FULL STACK,3,162,22.15,336,53.855000000000004
217,Amber Richards,5,3.19,Amber Richards,DATA ENGINEERING,6,55,61.86,237,47.886
190,Diane Carr,7,1.04,Diane Carr,DATA ENGINEERING,4,268,96.78,112,48.79800000000001
90,Danielle Brewer,6,1.14,Danielle Brewer,DATA SCIENCE,9,491,19.13,154,59.193
47,Michelle Mitchell,1,1.83,Michelle Mitchell,DATA SCIENCE,7,241,30.15,470,45.375
119,Elizabeth Williams,4,1.31,Elizabeth Williams,DATA ENGINEERING,5,412,63.77,135,48.797000000000004
221,Matthew Bradford,1,4.94,Matthew Bradford,DATA ENGINEERING,10,16,98.88,473,61.748000000000005
133,Jo Howell,5,1.09,Jo Howell,DATA ENGINEERING,5,90,78.04,211,39.984
13,Scott Mcknight,10,2.84,Scott Mcknight,DATA ENGINEERING,4,46,24.67,184,47.347
99,Christina Hudson,5,3.05,Christina Hudson,DATA SCIENCE,3,452,82.82,201,58.582
44,Dawn Martinez,10,2.41,Dawn Martinez,DATA ENGINEERING,4,456,3.74,400,64.254
35,Kathleen Richardson,4,1.7,Kathleen Richardson,DATA SCIENCE,3,86,94.92,64,35.012
205,Carla Flores,4,3.79,Carla Flores,FULL STACK,7,370,28.22,199,58.762
3,Mary Cooper,4,3.02,Mary Cooper,FULL STACK,10,480,58.29,91,66.92899999999999
82,Lisa Forbes,7,4.02,Lisa Forbes,FULL STACK,10,212,91.89,106,69.869
143,Debra Jackson,10,4.7,Debra Jackson,DATA SCIENCE,9,312,92.55,230,83.13499999999999
